QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,PRODUCTLINE,MSRP,COUNTRY,DEALSIZE,sale_year,sale_month,sale_day
37,65.1,6,2408.7,2004-06-30,Motorcycles,69,USA,Small,2004,6,30
46,75.49,12,3472.54,2004-08-02,Motorcycles,69,USA,Medium,2004,8,2
38,59.56,3,2263.28,2004-08-27,Motorcycles,69,USA,Small,2004,8,27
33,66.49,6,2194.17,2004-09-30,Motorcycles,69,Finland,Small,2004,9,30
24,56.1,2,1346.4,2004-10-15,Motorcycles,69,Norway,Small,2004,10,15
31,81.73,7,2533.63,2004-11-03,Motorcycles,69,USA,Small,2004,11,3
42,81.03,1,3403.26,2004-11-16,Motorcycles,69,Philippines,Medium,2004,11,16
32,100.0,6,3307.2,2004-11-24,Motorcycles,69,Austria,Medium,2004,11,24
41,70.65,3,2896.65,2004-12-07,Motorcycles,69,Spain,Small,2004,12,7
43,61.23,14,2632.89,2005-01-06,Motorcycles,69,Finland,Small,2005,1,6
20,100.0,14,2046.0,2005-02-03,Motorcycles,69,France,Small,2005,2,3
35,65.13,4,2279.55,2005-03-04,Motorcycles,69,USA,Small,2005,3,4
27,79.65,4,2150.55,2005-04-08,Motorcycles,69,UK,Small,2005,4,8
43,78.15,11,3360.45,2003-03-18,Classic Cars,90,UK,Medium,2003,3,18
32,72.7,10,2326.4,2003-05-21,Classic Cars,90,USA,Small,2003,5,21
21,73.6,4,1545.6,2003-09-11,Classic Cars,90,Australia,Small,2003,9,11
20,100.0,3,2144.6,2003-10-17,Classic Cars,90,Denmark,Small,2003,10,17
22,74.51,1,1639.22,2003-11-05,Classic Cars,90,USA,Small,2003,11,5
36,73.6,14,2649.6,2003-11-12,Classic Cars,90,USA,Small,2003,11,12
46,83.6,2,3845.6,2003-11-20,Classic Cars,90,USA,Medium,2003,11,20
47,96.32,8,4527.04,2003-12-02,Classic Cars,90,USA,Medium,2003,12,2
45,88.14,1,3966.3,2004-01-16,Classic Cars,90,Spain,Medium,2004,1,16
47,88.14,14,4142.58,2004-03-02,Classic Cars,90,France,Medium,2004,3,2
47,94.5,6,4441.5,2004-04-13,Classic Cars,90,France,Medium,2004,4,13
38,87.24,3,3315.12,2004-07-07,Classic Cars,90,USA,Medium,2004,7,7
49,79.97,3,3918.53,2004-08-09,Classic Cars,90,Spain,Medium,2004,8,9
35,80.87,9,2830.45,2004-09-01,Classic Cars,90,Singapore,Small,2004,9,1
49,100.0,5,5298.86,2003-10-06,Classic Cars,90,UK,Medium,2003,10,6
28,93.6,4,2620.8,2004-10-16,Classic Cars,90,Spain,Small,2004,10,16
30,72.7,1,2181.0,2004-11-04,Classic Cars,90,USA,Small,2004,11,4
39,86.72,7,3382.08,2004-11-17,Classic Cars,90,UK,Medium,2004,11,17
25,100.0,1,2876.75,2004-11-29,Classic Cars,90,USA,Small,2004,11,29
40,100.0,2,4107.2,2005-01-19,Classic Cars,90,USA,Medium,2005,1,19
36,37.5,6,1350.0,2005-02-16,Classic Cars,90,Spain,Small,2005,2,16
76,94.5,6,7182.0,2005-04-22,Classic Cars,90,USA,Large,2005,4,22
39,100.0,9,3933.93,2005-05-29,Classic Cars,90,Australia,Medium,2005,5,29
44,39.6,10,1742.4,2003-01-31,Classic Cars,35,Spain,Small,2003,1,31
24,30.06,1,721.44,2003-04-01,Classic Cars,35,France,Small,2003,4,1
39,38.19,12,1489.41,2003-06-03,Classic Cars,35,USA,Small,2003,6,3
21,42.43,6,891.03,2003-08-01,Classic Cars,35,Finland,Small,2003,8,1
30,40.31,4,1209.3,2003-09-21,Classic Cars,35,Finland,Small,2003,9,21
27,31.82,13,859.14,2003-10-22,Classic Cars,35,Singapore,Small,2003,10,22
37,31.12,2,1151.44,2003-11-06,Classic Cars,35,UK,Small,2003,11,6
42,31.82,7,1336.44,2003-11-14,Classic Cars,35,Spain,Small,2003,11,14
32,28.29,7,905.28,2003-11-25,Classic Cars,35,USA,Small,2003,11,25
42,29.7,8,1247.4,2003-12-09,Classic Cars,35,USA,Small,2003,12,9
21,40.31,3,846.51,2004-02-10,Classic Cars,35,USA,Small,2004,2,10
33,32.88,2,1085.04,2004-03-11,Classic Cars,35,USA,Small,2004,3,11
49,36.07,6,1767.43,2004-05-05,Classic Cars,35,Spain,Small,2004,5,5
31,33.24,5,1030.44,2004-06-15,Classic Cars,35,Singapore,Small,2004,6,15
38,41.72,6,1585.36,2004-07-20,Classic Cars,35,USA,Small,2004,7,20
20,40.66,2,813.2,2004-08-19,Classic Cars,35,USA,Small,2004,8,19
39,30.06,9,1172.34,2004-09-08,Classic Cars,35,USA,Small,2004,9,8
48,31.47,6,1510.56,2004-10-13,Classic Cars,35,USA,Small,2004,10,13
39,37.13,15,1448.07,2004-10-22,Classic Cars,35,Denmark,Small,2004,10,22
30,100.0,9,3338.1,2004-11-05,Classic Cars,35,USA,Medium,2004,11,5
33,37.13,2,1225.29,2004-11-19,Classic Cars,35,USA,Small,2004,11,19
36,37.13,3,1336.68,2004-12-01,Classic Cars,35,USA,Small,2004,12,1
36,82.94,4,2985.84,2004-12-10,Classic Cars,35,Spain,Small,2004,12,10
45,100.0,8,5545.8,2005-01-23,Classic Cars,35,USA,Medium,2005,1,23
40,100.0,3,6089.6,2005-02-22,Classic Cars,35,Spain,Medium,2005,2,22
46,38.9,6,1789.4,2005-03-15,Classic Cars,35,Spain,Small,2005,3,15
30,36.07,6,1082.1,2005-05-03,Classic Cars,35,Spain,Small,2005,5,3
31,33.24,5,1030.44,2005-05-31,Classic Cars,35,France,Small,2005,5,31
49,74.68,13,3659.32,2003-02-17,Planes,68,Italy,Medium,2003,2,17
41,59.6,4,2443.6,2003-04-28,Planes,68,Austria,Small,2003,4,28
35,67.14,5,2349.9,2003-06-16,Planes,68,USA,Small,2003,6,16
27,60.97,8,1646.19,2003-08-10,Planes,68,USA,Small,2003,8,10
23,72.62,6,1670.26,2003-10-06,Planes,68,Finland,Small,2003,10,6
21,69.88,2,1467.48,2003-10-23,Planes,68,Sweden,Small,2003,10,23
34,80.84,5,2748.56,2003-11-08,Planes,68,France,Small,2003,11,8
22,69.2,2,1522.4,2003-11-14,Planes,68,UK,Small,2003,11,14
48,67.82,5,3255.36,2003-11-27,Planes,68,Philippines,Medium,2003,11,27
43,82.21,1,3535.03,2004-01-09,Planes,68,USA,Medium,2004,1,9
32,81.53,5,2608.96,2004-02-19,Planes,68,USA,Small,2004,2,19
20,67.82,1,1356.4,2004-05-08,Planes,68,USA,Small,2004,5,8
24,67.14,10,1611.36,2004-06-24,Planes,68,Spain,Small,2004,6,24
40,65.08,2,2603.2,2004-07-21,Planes,68,USA,Small,2004,7,21
30,73.99,12,2219.7,2004-08-21,Planes,68,Norway,Small,2004,8,21
21,71.25,8,1496.25,2004-09-15,Planes,68,Germany,Small,2004,9,15
25,75.36,2,1884.0,2004-10-14,Planes,68,USA,Small,2004,10,14
34,63.71,10,2166.14,2004-11-01,Planes,68,UK,Small,2004,11,1
48,58.92,1,2828.16,2004-11-12,Planes,68,Italy,Small,2004,11,12
55,100.0,12,6214.45,2004-11-23,Planes,68,Japan,Medium,2004,11,23
25,74.68,5,1867.0,2004-12-03,Planes,68,UK,Small,2004,12,3
38,70.44,7,2676.72,2005-01-31,Planes,68,Finland,Small,2005,1,31
39,55.96,1,2182.44,2005-03-01,Planes,68,Spain,Small,2005,3,1
28,57.55,3,1611.4,2005-03-30,Planes,68,France,Small,2005,3,30
24,61.66,2,1479.84,2005-04-01,Planes,68,USA,Small,2005,4,1
21,67.82,1,1424.22,2005-05-09,Planes,68,Australia,Small,2005,5,9
46,100.0,10,5942.28,2003-03-18,Classic Cars,117,UK,Medium,2003,3,18
25,93.95,9,2348.75,2003-05-21,Classic Cars,117,USA,Small,2003,5,21
34,100.0,3,4392.12,2003-09-11,Classic Cars,117,Australia,Medium,2003,9,11
25,100.0,2,2759.75,2003-10-17,Classic Cars,117,Denmark,Small,2003,10,17
23,100.0,16,2728.03,2003-11-05,Classic Cars,117,Italy,Small,2003,11,5
20,100.0,13,2395.8,2003-11-12,Classic Cars,117,USA,Small,2003,11,12
23,100.0,1,3052.33,2003-11-20,Classic Cars,117,USA,Medium,2003,11,20
42,100.0,7,4242.0,2003-12-02,Classic Cars,117,USA,Medium,2003,12,2
27,100.0,3,2790.45,2004-01-22,Classic Cars,117,UK,Small,2004,1,22
33,100.0,13,4340.49,2004-03-02,Classic Cars,117,France,Medium,2004,3,2
28,98.65,5,2762.2,2004-04-13,Classic Cars,117,France,Small,2004,4,13
43,100.0,2,4645.72,2004-07-07,Classic Cars,117,USA,Medium,2004,7,7
48,100.0,2,5580.96,2004-08-09,Classic Cars,117,Spain,Medium,2004,8,9
48,100.0,8,6539.04,2004-09-01,Classic Cars,117,Singapore,Medium,2004,9,1
45,100.0,4,5548.95,2003-10-06,Classic Cars,117,UK,Medium,2003,10,6
43,100.0,3,4595.41,2004-10-16,Classic Cars,117,Spain,Medium,2004,10,16
44,42.26,11,1859.44,2004-11-17,Classic Cars,117,UK,Small,2004,11,17
24,87.24,5,2093.76,2004-11-29,Classic Cars,117,USA,Small,2004,11,29
31,100.0,5,4223.13,2005-01-19,Classic Cars,117,USA,Medium,2005,1,19
44,36.29,7,1596.76,2005-02-16,Classic Cars,117,Spain,Small,2005,2,16
59,98.65,5,5820.35,2005-04-22,Classic Cars,117,USA,Medium,2005,4,22
55,96.3,8,5296.5,2005-05-29,Classic Cars,117,Australia,Medium,2005,5,29
29,32.1,6,930.9,2003-03-10,Classic Cars,37,USA,Small,2003,3,10
39,30.96,4,1207.44,2003-05-08,Classic Cars,37,France,Small,2003,5,8
20,35.87,1,717.4,2003-07-02,Classic Cars,37,USA,Small,2003,7,2
25,42.67,1,1066.75,2003-09-05,Classic Cars,37,USA,Small,2003,9,5
42,37.0,2,1554.0,2003-10-11,Classic Cars,37,USA,Small,2003,10,11
36,35.49,4,1277.64,2003-11-05,Classic Cars,37,Canada,Small,2003,11,5
37,42.67,8,1578.79,2003-11-12,Classic Cars,37,Norway,Small,2003,11,12
30,30.59,13,917.7,2003-11-20,Classic Cars,37,USA,Small,2003,11,20
21,37.0,2,777.0,2003-12-02,Classic Cars,37,Spain,Small,2003,12,2
34,43.42,12,1476.28,2004-01-16,Classic Cars,37,Spain,Small,2004,1,16
42,36.63,3,1538.46,2004-02-22,Classic Cars,37,Switzerland,Small,2004,2,22
20,44.56,2,891.2,2004-04-12,Classic Cars,37,Finland,Small,2004,4,12
40,42.67,7,1706.8,2004-06-01,Classic Cars,37,UK,Small,2004,6,1
34,40.4,8,1373.6,2004-07-06,Classic Cars,37,Italy,Small,2004,7,6
31,38.89,8,1205.59,2004-08-06,Classic Cars,37,USA,Small,2004,8,6
36,39.65,6,1427.4,2004-08-30,Classic Cars,37,Switzerland,Small,2004,8,30
48,34.36,10,1649.28,2003-10-05,Classic Cars,37,Norway,Small,2003,10,5
33,41.91,4,1383.03,2004-10-16,Classic Cars,37,Germany,Small,2004,10,16
37,33.23,12,1229.51,2004-11-04,Classic Cars,37,USA,Small,2004,11,4
27,42.24,13,1140.48,2004-11-17,Classic Cars,37,USA,Small,2004,11,17
39,40.4,9,1575.6,2004-11-24,Classic Cars,37,Australia,Small,2004,11,24
36,38.52,4,1386.72,2004-12-07,Classic Cars,37,Spain,Small,2004,12,7
36,100.0,2,5018.4,2005-01-12,Classic Cars,37,USA,Medium,2005,1,12
41,100.0,7,5856.85,2005-02-10,Classic Cars,37,Spain,Medium,2005,2,10
37,100.0,5,4894.73,2005-03-04,Classic Cars,37,USA,Medium,2005,3,4
47,44.56,2,2094.32,2005-04-14,Classic Cars,37,France,Small,2005,4,14
15,42.67,7,640.05,2005-05-17,Classic Cars,37,Austria,Small,2005,5,17
44,72.58,4,3193.52,2003-02-11,Vintage Cars,88,Denmark,Medium,2003,2,11
35,87.62,13,3066.7,2003-04-28,Vintage Cars,88,Austria,Medium,2003,4,28
41,94.71,4,3883.11,2003-06-12,Vintage Cars,88,UK,Medium,2003,6,12
49,98.25,1,4814.25,2003-08-08,Vintage Cars,88,USA,Medium,2003,8,8
31,91.17,2,2826.27,2003-10-02,Vintage Cars,88,USA,Small,2003,10,2
20,79.66,11,1593.2,2003-10-23,Vintage Cars,88,Sweden,Small,2003,10,23
45,72.58,2,3266.1,2003-11-07,Vintage Cars,88,Spain,Medium,2003,11,7
33,74.35,2,2453.55,2003-11-14,Vintage Cars,88,USA,Small,2003,11,14
47,83.2,8,3910.4,2003-11-26,Vintage Cars,88,Spain,Medium,2003,11,26
20,89.4,2,1788.0,2004-01-02,Vintage Cars,88,France,Small,2004,1,2
47,70.81,14,3328.07,2004-02-19,Vintage Cars,88,USA,Medium,2004,2,19
40,94.71,2,3788.4,2004-03-29,Vintage Cars,88,USA,Medium,2004,3,29
30,100.0,5,3053.7,2004-05-07,Vintage Cars,88,USA,Medium,2004,5,7
22,91.17,3,2005.74,2004-06-17,Vintage Cars,88,Canada,Small,2004,6,17
27,100.0,6,2796.12,2004-07-21,Vintage Cars,88,Belgium,Small,2004,7,21
34,92.94,8,3159.96,2004-08-20,Vintage Cars,88,Canada,Medium,2004,8,20
46,84.97,3,3908.62,2004-09-10,Vintage Cars,88,USA,Medium,2004,9,10
31,84.08,2,2606.48,2004-10-14,Vintage Cars,88,UK,Small,2004,10,14
24,86.74,1,2081.76,2004-10-29,Vintage Cars,88,France,Small,2004,10,29
41,85.85,3,3519.85,2004-11-09,Vintage Cars,88,Sweden,Medium,2004,11,9
55,100.0,13,10758.0,2004-11-23,Vintage Cars,88,Japan,Large,2004,11,23
30,100.0,9,3021.0,2004-12-02,Vintage Cars,88,Spain,Medium,2004,12,2
33,57.32,12,1891.56,2005-01-31,Vintage Cars,88,Finland,Small,2005,1,31
43,97.87,2,4208.41,2005-02-23,Vintage Cars,88,USA,Medium,2005,2,23
27,83.2,7,2246.4,2005-03-23,Vintage Cars,88,USA,Small,2005,3,23
60,100.0,5,6107.4,2005-05-06,Vintage Cars,88,USA,Medium,2005,5,6
27,73.62,12,1987.74,2003-03-18,Classic Cars,85,UK,Small,2003,3,18
49,83.04,11,4068.96,2003-05-21,Classic Cars,85,USA,Medium,2003,5,21
31,73.62,5,2282.22,2003-09-11,Classic Cars,85,Australia,Small,2003,9,11
20,77.05,4,1541.0,2003-10-17,Classic Cars,85,Denmark,Small,2003,10,17
24,81.33,2,1951.92,2003-11-05,Classic Cars,85,USA,Small,2003,11,5
33,94.17,15,3107.61,2003-11-12,Classic Cars,85,USA,Medium,2003,11,12
32,72.77,3,2328.64,2003-11-20,Classic Cars,85,USA,Small,2003,11,20
40,79.62,9,3184.8,2003-12-02,Classic Cars,85,USA,Medium,2003,12,2
27,79.62,2,2149.74,2004-01-16,Classic Cars,85,Spain,Small,2004,1,16
40,79.62,15,3184.8,2004-03-02,Classic Cars,85,France,Medium,2004,3,2
26,81.33,7,2114.58,2004-04-13,Classic Cars,85,France,Small,2004,4,13
44,96.74,4,4256.56,2004-07-07,Classic Cars,85,USA,Medium,2004,7,7
33,71.06,4,2344.98,2004-08-09,Classic Cars,85,Spain,Small,2004,8,9
34,68.49,10,2328.66,2004-09-01,Classic Cars,85,Singapore,Small,2004,9,1
48,74.48,6,3575.04,2003-10-06,Classic Cars,85,UK,Medium,2003,10,6
25,83.04,5,2076.0,2004-10-16,Classic Cars,85,Spain,Small,2004,10,16
39,84.75,2,3305.25,2004-11-04,Classic Cars,85,USA,Medium,2004,11,4
45,34.19,12,1538.55,2004-11-17,Classic Cars,85,UK,Small,2004,11,17
24,100.0,2,3325.92,2004-11-29,Classic Cars,85,USA,Medium,2004,11,29
46,79.62,1,3662.52,2005-01-19,Classic Cars,85,USA,Medium,2005,1,19
44,79.06,9,3478.64,2005-02-16,Classic Cars,85,Spain,Medium,2005,2,16
13,81.33,7,1057.29,2005-04-22,Classic Cars,85,USA,Small,2005,4,22
35,96.74,10,3385.9,2005-05-29,Classic Cars,85,Australia,Medium,2005,5,29
30,63.07,5,1892.1,2003-03-03,Classic Cars,61,Philippines,Small,2003,3,3
34,50.21,9,1707.14,2003-05-08,Classic Cars,61,France,Small,2003,5,8
27,66.13,6,1785.51,2003-07-02,Classic Cars,61,USA,Small,2003,7,2
30,68.58,6,2057.4,2003-09-05,Classic Cars,61,USA,Small,2003,9,5
50,69.8,1,3490.0,2003-10-10,Classic Cars,61,USA,Medium,2003,10,10
34,50.21,1,1707.14,2003-11-04,Classic Cars,61,Australia,Small,2003,11,4
23,65.52,13,1506.96,2003-11-12,Classic Cars,61,Norway,Small,2003,11,12
48,60.01,2,2880.48,2003-11-20,Classic Cars,61,Germany,Small,2003,11,20
34,64.9,7,2206.6,2003-12-02,Classic Cars,61,Spain,Small,2003,12,2
48,48.98,1,2351.04,2004-01-15,Classic Cars,61,France,Small,2004,1,15
24,50.21,8,1205.04,2004-02-22,Classic Cars,61,Switzerland,Small,2004,2,22
47,62.45,2,2935.15,2004-04-09,Classic Cars,61,Denmark,Small,2004,4,9
24,52.66,12,1263.84,2004-06-01,Classic Cars,61,UK,Small,2004,6,1
47,62.45,13,2935.15,2004-07-06,Classic Cars,61,Italy,Small,2004,7,6
20,61.23,2,1224.6,2004-08-02,Classic Cars,61,USA,Small,2004,8,2
20,67.97,11,1359.4,2004-08-30,Classic Cars,61,Switzerland,Small,2004,8,30
31,58.78,4,1822.18,2003-10-04,Classic Cars,61,Germany,Small,2003,10,4
38,56.94,9,2163.72,2004-10-16,Classic Cars,61,Germany,Small,2004,10,16
26,61.23,2,1591.98,2004-11-03,Classic Cars,61,Sweden,Small,2004,11,3
25,100.0,9,3078.5,2004-11-17,Classic Cars,61,USA,Medium,2004,11,17
48,62.45,10,2997.6,2004-11-24,Classic Cars,61,Australia,Small,2004,11,24
44,62.45,6,2747.8,2004-12-07,Classic Cars,61,Spain,Small,2004,12,7
21,100.0,15,2447.76,2005-01-06,Classic Cars,61,Finland,Small,2005,1,6
46,41.54,6,1910.84,2005-02-10,Classic Cars,61,Spain,Small,2005,2,10
46,52.84,6,2430.64,2005-03-04,Classic Cars,61,USA,Small,2005,3,4
55,52.66,12,2896.3,2005-05-17,Classic Cars,61,Austria,Small,2005,5,17
31,52.6,14,1630.6,2003-02-17,Vintage Cars,65,Italy,Small,2003,2,17
20,72.98,5,1459.6,2003-04-28,Vintage Cars,65,Austria,Small,2003,4,28
29,59.18,6,1716.22,2003-06-16,Vintage Cars,65,USA,Small,2003,6,16
33,77.59,9,2560.47,2003-08-10,Vintage Cars,65,USA,Small,2003,8,10
34,55.89,7,1900.26,2003-10-06,Vintage Cars,65,Finland,Small,2003,10,6
32,63.12,3,2019.84,2003-10-23,Vintage Cars,65,Sweden,Small,2003,10,23
27,73.64,6,1988.28,2003-11-08,Vintage Cars,65,France,Small,2003,11,8
21,69.04,3,1449.84,2003-11-14,Vintage Cars,65,UK,Small,2003,11,14
27,71.67,6,1935.09,2003-11-27,Vintage Cars,65,Philippines,Small,2003,11,27
36,77.59,2,2793.24,2004-01-09,Vintage Cars,65,USA,Small,2004,1,9
43,70.35,6,3025.05,2004-02-19,Vintage Cars,65,USA,Medium,2004,2,19
25,69.7,2,1742.5,2004-05-08,Vintage Cars,65,USA,Small,2004,5,8
46,70.35,11,3236.1,2004-06-24,Vintage Cars,65,Spain,Medium,2004,6,24
24,72.33,3,1735.92,2004-07-21,Vintage Cars,65,USA,Small,2004,7,21
39,71.67,13,2795.13,2004-08-21,Vintage Cars,65,Norway,Small,2004,8,21
31,53.92,9,1671.52,2004-09-15,Vintage Cars,65,Germany,Small,2004,9,15
22,71.67,3,1576.74,2004-10-14,Vintage Cars,65,USA,Small,2004,10,14
47,76.93,11,3615.71,2004-11-01,Vintage Cars,65,UK,Medium,2004,11,1
20,72.98,2,1459.6,2004-11-12,Vintage Cars,65,Italy,Small,2004,11,12
29,99.69,14,2891.01,2004-11-23,Vintage Cars,65,Japan,Small,2004,11,23
38,68.38,4,2598.44,2004-12-03,Vintage Cars,65,UK,Small,2004,12,3
34,100.0,6,3871.92,2004-12-17,Vintage Cars,65,Australia,Medium,2004,12,17
46,66.0,11,3036.0,2005-01-31,Vintage Cars,65,Finland,Medium,2005,1,31
35,63.76,9,2231.6,2005-03-01,Vintage Cars,65,Spain,Small,2005,3,1
34,71.67,13,2436.78,2005-03-30,Vintage Cars,65,France,Small,2005,3,30
38,57.2,3,2173.6,2005-04-01,Vintage Cars,65,USA,Small,2005,4,1
18,69.7,2,1254.6,2005-05-09,Vintage Cars,65,Australia,Small,2005,5,9
37,100.0,14,3724.42,2003-03-18,Classic Cars,107,UK,Medium,2003,3,18
43,100.0,13,5203.0,2003-05-21,Classic Cars,107,USA,Medium,2003,5,21
27,100.0,7,3469.5,2003-09-11,Classic Cars,107,Australia,Medium,2003,9,11
30,100.0,6,3148.2,2003-10-17,Classic Cars,107,Denmark,Medium,2003,10,17
22,98.51,4,2167.22,2003-11-05,Classic Cars,107,USA,Small,2003,11,5
49,100.0,17,6244.07,2003-11-12,Classic Cars,107,USA,Medium,2003,11,12
46,100.0,5,5566.0,2003-11-20,Classic Cars,107,USA,Medium,2003,11,20
48,91.02,11,4368.96,2003-12-02,Classic Cars,107,USA,Medium,2003,12,2
46,87.81,4,4039.26,2004-01-16,Classic Cars,107,Spain,Medium,2004,1,16
48,92.09,2,4420.32,2004-02-26,Classic Cars,107,USA,Medium,2004,2,26
27,86.73,9,2341.71,2004-04-13,Classic Cars,107,France,Small,2004,4,13
43,100.0,6,5110.98,2004-07-07,Classic Cars,107,USA,Medium,2004,7,7
48,100.0,6,6168.0,2004-08-09,Classic Cars,107,Spain,Medium,2004,8,9
41,100.0,12,4873.26,2004-09-01,Classic Cars,107,Singapore,Medium,2004,9,1
22,96.37,2,2120.14,2003-10-05,Classic Cars,107,Norway,Small,2003,10,5
46,92.09,7,4236.14,2004-10-16,Classic Cars,107,Spain,Medium,2004,10,16
21,89.95,4,1888.95,2004-11-04,Classic Cars,107,USA,Small,2004,11,4
31,37.18,13,1152.58,2004-11-17,Classic Cars,107,UK,Small,2004,11,17
26,95.88,6,2492.88,2004-11-29,Classic Cars,107,USA,Small,2004,11,29
20,99.58,4,1991.6,2005-01-19,Classic Cars,107,USA,Small,2005,1,19
34,100.0,11,3953.18,2005-02-16,Classic Cars,107,Spain,Medium,2005,2,16
43,86.73,9,3729.39,2005-04-22,Classic Cars,107,USA,Medium,2005,4,22
26,100.0,12,2617.16,2005-05-29,Classic Cars,107,Australia,Small,2005,5,29
50,79.67,1,3983.5,2003-02-11,Vintage Cars,83,Denmark,Medium,2003,2,11
35,90.57,10,3169.95,2003-04-28,Vintage Cars,83,Austria,Medium,2003,4,28
50,77.99,1,3899.5,2003-06-12,Vintage Cars,83,UK,Medium,2003,6,12
23,80.51,14,1851.73,2003-08-10,Vintage Cars,83,USA,Small,2003,8,10
37,67.93,12,2513.41,2003-10-06,Vintage Cars,83,Finland,Small,2003,10,6
29,83.86,8,2431.94,2003-10-23,Vintage Cars,83,Sweden,Small,2003,10,23
21,72.12,11,1514.52,2003-11-08,Vintage Cars,83,France,Small,2003,11,8
36,85.54,8,3079.44,2003-11-14,Vintage Cars,83,UK,Medium,2003,11,14
22,86.38,5,1900.36,2003-11-26,Vintage Cars,83,Spain,Small,2003,11,26
22,89.73,7,1974.06,2004-01-09,Vintage Cars,83,USA,Small,2004,1,9
46,80.51,11,3703.46,2004-02-19,Vintage Cars,83,USA,Medium,2004,2,19
23,76.31,2,1755.13,2004-05-07,Vintage Cars,83,USA,Small,2004,5,7
49,87.21,16,4273.29,2004-06-24,Vintage Cars,83,Spain,Medium,2004,6,24
48,83.02,3,3984.96,2004-07-21,Vintage Cars,83,Belgium,Medium,2004,7,21
33,72.96,5,2407.68,2004-08-20,Vintage Cars,83,Canada,Small,2004,8,20
22,77.15,14,1697.3,2004-09-15,Vintage Cars,83,Germany,Small,2004,9,15
22,91.41,8,2011.02,2004-10-14,Vintage Cars,83,USA,Small,2004,10,14
25,92.25,16,2306.25,2004-11-01,Vintage Cars,83,UK,Small,2004,11,1
20,92.25,2,1845.0,2004-11-09,Vintage Cars,83,Sweden,Small,2004,11,9
42,59.36,16,2493.12,2004-11-23,Vintage Cars,83,Japan,Small,2004,11,23
25,60.34,10,1508.5,2004-12-02,Vintage Cars,83,Spain,Small,2004,12,2
23,100.0,10,2394.3,2005-01-31,Vintage Cars,83,Finland,Small,2005,1,31
37,85.54,2,3164.98,2005-02-28,Vintage Cars,83,USA,Medium,2005,2,28
37,90.57,8,3351.09,2005-03-23,Vintage Cars,83,USA,Medium,2005,3,23
42,72.96,8,3064.32,2005-04-01,Vintage Cars,83,USA,Medium,2005,4,1
51,76.31,2,3891.81,2005-05-06,Vintage Cars,83,USA,Medium,2005,5,6
40,100.0,1,5448.8,2003-03-03,Classic Cars,140,Philippines,Medium,2003,3,3
43,100.0,5,5494.97,2003-05-08,Classic Cars,140,France,Medium,2003,5,8
47,100.0,2,6336.07,2003-07-02,Classic Cars,140,USA,Medium,2003,7,2
23,100.0,2,2906.97,2003-09-05,Classic Cars,140,USA,Small,2003,9,5
35,100.0,3,4767.7,2003-10-11,Classic Cars,140,USA,Medium,2003,10,11
34,100.0,1,3819.56,2003-11-04,Classic Cars,140,Austria,Medium,2003,11,4
25,100.0,9,3861.75,2003-11-12,Classic Cars,140,Norway,Medium,2003,11,12
45,100.0,14,6319.35,2003-11-20,Classic Cars,140,USA,Medium,2003,11,20
47,100.0,3,6996.42,2003-12-02,Classic Cars,140,Spain,Medium,2003,12,2
49,100.0,13,6949.67,2004-01-16,Classic Cars,140,Spain,Medium,2004,1,16
40,100.0,4,4550.0,2004-02-22,Classic Cars,140,Switzerland,Medium,2004,2,22
29,100.0,3,4479.63,2004-04-12,Classic Cars,140,Finland,Medium,2004,4,12
39,100.0,8,5148.0,2004-06-01,Classic Cars,140,UK,Medium,2004,6,1
24,100.0,9,2932.08,2004-07-06,Classic Cars,140,Italy,Small,2004,7,6
25,100.0,9,3159.75,2004-08-06,Classic Cars,140,USA,Medium,2004,8,6
36,100.0,7,4297.32,2004-08-30,Classic Cars,140,Switzerland,Medium,2004,8,30
50,100.0,11,7723.5,2003-10-05,Classic Cars,140,Norway,Large,2003,10,5
45,100.0,5,5497.65,2004-10-16,Classic Cars,140,Germany,Medium,2004,10,16
26,100.0,13,4052.88,2004-11-04,Classic Cars,140,USA,Medium,2004,11,4
21,100.0,1,3135.93,2004-11-17,Classic Cars,140,USA,Medium,2004,11,17
42,100.0,6,5013.54,2004-11-24,Classic Cars,140,Australia,Medium,2004,11,24
32,100.0,8,5302.72,2004-12-07,Classic Cars,140,Spain,Medium,2004,12,7
31,94.58,1,2931.98,2005-01-06,Classic Cars,140,Finland,Small,2005,1,6
33,53.27,3,1757.91,2005-02-10,Classic Cars,140,Spain,Small,2005,2,10
45,100.0,8,6763.05,2005-03-04,Classic Cars,140,USA,Medium,2005,3,4
76,100.0,3,11739.7,2005-04-14,Classic Cars,140,France,Large,2005,4,14
70,100.0,8,9240.0,2005-05-17,Classic Cars,140,Austria,Large,2005,5,17
50,64.83,11,3241.5,2003-02-17,Planes,68,Italy,Medium,2003,2,17
28,70.29,2,1968.12,2003-04-28,Planes,68,Austria,Small,2003,4,28
50,81.89,3,4094.5,2003-06-16,Planes,68,USA,Medium,2003,6,16
28,66.19,6,1853.32,2003-08-10,Planes,68,USA,Small,2003,8,10
44,77.11,4,3392.84,2003-10-06,Planes,68,Finland,Medium,2003,10,6
27,73.02,18,1971.54,2003-10-28,Planes,68,USA,Small,2003,10,28
30,72.33,3,2169.9,2003-11-08,Planes,68,France,Small,2003,11,8
43,66.19,3,2846.17,2003-11-27,Planes,68,Philippines,Small,2003,11,27
